"","campaign_id","adgroup_id","ad_group","campaign","account","week","keyword","keyword.state","match.type","max_cpc","clicks","impressions","ctr","avg_cpc","avg_cpm","cost","avg_position","quality.score","first.page.cpc","first.position.cpc","converted.clicks","click.conversion.rate","cost.converted.click","cost.all.conv.","total.conv.value","conversions","cost.conv.","conv.rate"
"8965","a8aeaef5035b6a85f1df","ac61c0e5c2e4c0c3586c","Finding Neverland (semi)","THTR-GG_New York, NY","Theatre TicketsNow","2015-11-23","""""""""finding neverland play""""""""","enabled","Phrase","1.89",0,14,"0.00%",0,"0.00","0.00",3.6,3,3.94,27.8,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8966","26ec3b64939cf294c2a0","510c1b90acdba6c0925d","Ticketmaster (com)","GG: Industry Ticketmaster","Industry TicketsNow","2015-11-09","""""""""www ticketmaster com concerts""""""""","enabled","Phrase","3.49",0,2,"0.00%",0,"0.00","0.00",1,5,1.5,3.47,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8967","d230531547e9d9734d77","298902e6a80a00e43630","Los Angeles Lakers (targ CM)","NBA Ticket Exchange","TicketExchange","2016-01-18","[los angeles lakers ticket]","enabled","Exact","2.00",0,1,"0.00%",0,"0.00","0.00",1,9,0.01,1.67,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8968","90eda10ddcc9454983e2",NA,"St Louis Concerts","Missouri","Industry TicketsNow","2015-04-20","[st louis concerts]","enabled","Exact","0.10",0,10,"0.00%",0,"0.00","0.00",3.8,9,0.12,0.42,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8969","860dbe5c945f807e1c37","5061cfe6d88489b45ddd","StubHub (general)","GG: Industry TicketsNow South America","Industry TicketsNow","2015-06-08","""""""""stub hun""""""""","enabled","Phrase","1.00",0,2,"0.00%",0,"0.00","0.00",1.5,5,0.77,3.16,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8970","74a459aff7726005a909","1b73531f78d9602ae9cb","NFL (targ)","NFL TicketExchange Europe","TicketExchange","2016-01-04","""""""""ticket exchange websites""""""""","enabled","Phrase","15.00",2,7,"28.57%",4.1,"1,171.43","8.20",1,5,1.1,2.6,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8971","e70e5940794ee815beb2","673895253c778615b5d2","Kenny Chesney (com)","RLSA - Kenny Chesney","TM+","2015-12-14","""""""""kenny chesney com""""""""","enabled","Phrase","1.50",0,1,"0.00%",0,"0.00","0.00",2,5,1.44,1.44,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8972","85bfe92c8e2ec6a41844",NA,"New York Jets (RLSA)","NFL Reg Season","TicketExchange","2015-11-02","""""""""stub hub jets""""""""","enabled","Phrase","6.20",0,8,"0.00%",0,"0.00","0.00",2.1,6,2.93,6.37,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8973","48856fb6649b74548f4b","29e574ca7bf369ca8f1e","Motown the Musical (Touring) (ticketmaster)","Motown the Musical (Touring) - Ohio Theatre, OH - 20160227","ZZ - Bob's Automation Shop","2016-02-15","""""""""Motown the Musical ticketmaster""""""""","enabled","Phrase","0.75",0,1,"0.00%",0,"0.00","0.00",1,10,0.01,0.68,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8974",NA,"37589f25c2765f9488af","TicketsNow","Arkansas","Industry TicketsNow","2015-03-30","ticketsnow.com","enabled","Broad","35.00",2,6,"33.33%",1.73,"576.67","3.46",1,9,0.19,11.2,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8975","1f827e2a1269b75e8860","d12643d0845da4b973c2","Texas Rangers (targ)","GG: MLB Asia","Sports TicketsNow","2015-06-29","[buy texas rangers tickets]","enabled","Exact","1.00",0,1,"0.00%",0,"0.00","0.00",1,8,0.19,1.04,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8976","38a5b022f8bff90ebf39","23a66bd058c7b75c7b6a","TicketsNow (misc)","GG: Industry TicketsNow","Industry TicketsNow","2015-11-09","""""""""ticketsnow.ca""""""""","enabled","Phrase","7.50",1,1,"100.00%",0.54,"540.00","0.54",1,9,0.2,0.27,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8977","789b24f736a140b48534","c31c2bf3afad7a788593","NFL Brand","NFL Denver","TicketExchange","2016-01-04","[www nflticketexchange com]","enabled","Exact","1.69",7,8,"87.50%",0.68,"595.00","4.76",1,8,0.11,0.14,1,"14.29%","4.76","2.38","383.94","2.0","2.38","28.57%"
"8978","edd0fee0205eac918ea7","b334d4379a3eb1d4fa98","Houston Rodeo (semi)","Texas","TicketsNow - Concerts","2015-01-19","""""""""houston roder""""""""","enabled","Phrase","1.50",0,4,"0.00%",0,"0.00","0.00",4.3,6,1.26,1.55,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8979","33c1cd4eaf4aaf66ba43",NA,"Mythbusters (targ)","THTR-GG_Theatre G-O","Theatre TicketsNow","2015-07-13","[mythbusters tour tickets]","enabled","Exact","1.38",1,2,"50.00%",0.92,"460.00","0.92",3.5,6,0.54,1.57,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8980",NA,NA,"Mariah Carey (semi)","z - Mariah Carey","TM+","2015-10-12","""""""""mariah carey world tour""""""""","enabled","Phrase","2.75",0,1,"0.00%",0,"0.00","0.00",2,5,3.24,3.32,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8981","85bfe92c8e2ec6a41844","252a9bf3a27e5a38095b","Pittsburgh Steelers (targ)","NFL Reg Season","TicketExchange","2015-11-23","""""""""steelers tickets on sale""""""""","enabled","Phrase","8.74",1,9,"11.11%",2.44,"271.11","2.44",1,8,0.83,2.2,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8982","d61ea5e014d7afd671d3","25230d9440a873d60fba","Neal McCoy (targ)","GG: Concerts M-O","TicketsNow - Concerts","2015-11-16","""""""""neal mccoy tickets""""""""","enabled","Phrase","0.60",0,2,"0.00%",0,"0.00","0.00",2.5,7,0.01,3.42,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8983","85bfe92c8e2ec6a41844","1b73531f78d9602ae9cb","NFL (targ)","NFL Reg Season","TicketExchange","2015-09-21","""""""""nfl football tickets 2015""""""""","removed","Phrase"," --",10,39,"25.64%",1.97,"506.15","19.74",1.2,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8984","9fdc3b3c8636704ab2bf","d80b29ba04cfa6913c6a","Minnesota Wild (targ)","NHL - Minnesota Wild","TM+","2015-11-02","""""""""minnesota wild ticketmaster""""""""","enabled","Phrase","0.10",2,5,"40.00%",0.11,"44.00","0.22",1.4,10,0.04,0.14,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8985","eab46749c0dfc4a641db","f0bed753f1f8fd44ca4c","New York Islanders (semi)","RLSA - NHL - New York Islanders","TM+","2015-12-28","""""""""islanders nhl""""""""","enabled","Phrase","3.44",0,1,"0.00%",0,"0.00","0.00",1,5,3.43,3.47,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8986","75c3d13207d8351dae2c","fb8b17ce09bb21761f0f","Broadway (targ)","THTR-GG_England","Theatre TicketsNow","2015-04-20","[broadway theater ticket]","enabled","Exact","2.50",0,1,"0.00%",0,"0.00","0.00",8,8,0.91,3.61,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8987","592084931976d61c0900","87421d43581785438fde","Denver Nuggets(targ)","GG: NBATickets.com Resale Marketplace","Sports TicketsNow","2016-01-18","""""""""denver nba tickets""""""""","enabled","Phrase","0.71",0,3,"0.00%",0,"0.00","0.00",3.3,8,0.11,1.94,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8988",NA,"bab07909d0d6b2b872d7","New York Yankees (general)","Yankees Ticket Exchange_(NY) IN","Sports TicketsNow","2015-09-21","[new york yankee]","enabled","Exact","3.17",1,34,"2.94%",2.24,"65.88","2.24",2.3,7,3.88,5.3,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8989","dde29ee5d83815e2bba0","f119b32eea54b58e716a","New York Knicks (targ)","NBA","TM+","2015-11-30","""""""""tickets for the new york knicks""""""""","enabled","Phrase","1.10",0,1,"0.00%",0,"0.00","0.00",2,9,1.04,7.08,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8990","d315d1c41412804b0c20","935f2d7dc6d61afd337d","Tampa Bay Lightning (semi)","NHL","TM+","2015-01-12","""""""""lightning nhl""""""""","enabled","Phrase","0.68",0,2,"0.00%",0,"0.00","0.00",3.5,6,1.61,1.61,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8991","5adc967aaf0685a83eef","0de771863b90918ff4d2","NBA (targ)","GG: NBATickets.com Spanish-English South America","Sports TicketsNow","2015-04-27","[nbatix]","enabled","Exact","1.00",0,1,"0.00%",0,"0.00","0.00",2,5,0.73,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8992","7378d2c8a7f41fc9d559","c574f635e6a0d3bc015f","Alabama Shakes","Indianapolis","TM+","2015-05-18","""""""""alabama shakes concert tickets""""""""","enabled","Phrase","3.00",0,1,"0.00%",0,"0.00","0.00",1,8,0.17,2.97,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8993","5adc967aaf0685a83eef","f119b32eea54b58e716a","New York Knicks (targ)","GG: NBATickets.com Spanish-English South America","Sports TicketsNow","2015-02-23","""""""""knicks tickets""""""""","enabled","Phrase","1.68",0,7,"0.00%",0,"0.00","0.00",2.6,10,0.14,1.71,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8994","dde29ee5d83815e2bba0","a4522dd4758676469db4","Oklahoma City Thunder (targ)","NBA","TM+","2016-02-01","""""""""oklahoma city thunder tickets cheap""""""""","enabled","Phrase","3.30",0,4,"0.00%",0,"0.00","0.00",3.5,8,2.33,4.22,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8995","860dbe5c945f807e1c37","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry TicketsNow South America","Industry TicketsNow","2015-05-25","[ticketmaster canada]","enabled","Exact","1.00",1,36,"2.78%",0.47,"13.06","0.47",1.8,1,1.07,1.28,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8996","904563aaa4ce217a30ef","fb76b86ba59430de3cb7","Cincinnati Reds (targ)","GG: MLB","Sports TicketsNow","2015-03-09","""""""""cincinnati reds ticketmaster""""""""","paused","Phrase","1.00",0,2,"0.00%",0,"0.00","0.00",3,8,0.9,1.8,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8997","fe8f0663d0acc2a3c817","366a9516cb74bf941ee3","Wicked (targ)","THTR-GG_Touring: Wicked","Theatre TicketsNow","2016-01-25","""""""""wicked ticketmaster""""""""","enabled","Phrase","1.25",0,14,"0.00%",0,"0.00","0.00",5.1,5,1.49,4.35,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8998","63a69ca2413269a970a6","1b73531f78d9602ae9cb","NFL (targ)","NFL Caribbean","TicketExchange","2015-10-26","ticket master ticket exchange","enabled","Broad","6.14",5,149,"3.36%",3.02,"101.48","15.12",1.2,8,5.42,6.28,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8999","d61ea5e014d7afd671d3",NA,"One Direction (citystate)","GG: Concerts M-O","TicketsNow - Concerts","2015-02-02","""""""""one direction cleveland ohio""""""""","enabled","Phrase","1.40",0,17,"0.00%",0,"0.00","0.00",5,6,1.28,2.65,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9000",NA,"daca16d6b8a2ae4ac736","5 Seconds of Summer (venues)","z - 5 Seconds of Summer - Metro - Mansfield","TM+","2015-08-24","""""""""5 seconds of summer xfinity center""""""""","enabled","Phrase","1.70",1,59,"1.69%",1.63,"27.63","1.63",1.3,8,0.7,1.59,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9001",NA,"5061cfe6d88489b45ddd","StubHub (general)","GG: Industry TicketsNow Europe","Industry TicketsNow","2015-01-05","""""""""stubhub orlando""""""""","enabled","Phrase","2.00",0,1,"0.00%",0,"0.00","0.00",3,6,7.87,16.1,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9002","e4f2f8ba92bad8b02480","9465381ffe3b9e7e054a","Tickets & Ticketmaster","New York","Industry TicketsNow","2015-06-08","[ticketmaster promo codes]","enabled","Exact","0.60",0,1,"0.00%",0,"0.00","0.00",7,3,1.69,2.59,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9003","fe8f0663d0acc2a3c817","366a9516cb74bf941ee3","Wicked (targ)","THTR-GG_Touring: Wicked","Theatre TicketsNow","2015-01-05","""""""""wicked tickets""""""""","enabled","Phrase","1.21",14,777,"1.80%",0.84,"15.21","11.82",8.1,7,2.2,6.88,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9004","7cfbb54be9e76aee0b53","59fde28a2fb9247aa565","Xavier Musketeers Mens Basketball (targ)","GG: College Basketball","Sports TicketsNow","2016-01-25","[xavier musketeers basketball tickets]","enabled","Exact","1.65",0,3,"0.00%",0,"0.00","0.00",8,9,0.33,4.27,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9005","d315d1c41412804b0c20","cac3768b8866c0f5686f","St. Louis Blues (semi)","NHL","TM+","2015-09-21","""""""""st louis blues ticketmaster""""""""","enabled","Phrase","0.55",0,4,"0.00%",0,"0.00","0.00",1.3,10,0.02,0.76,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9006","ad1e0b6df55ce2bc427e","fa38a110a3376be3e8d1","Detroit Tigers (RLSA)","GG: MLB Spanish","Sports TicketsNow","2015-08-31","""""""""tigers ticket""""""""","enabled","Phrase","2.69",1,6,"16.67%",1.97,"328.33","1.97",1.7,8,3.9,8.8,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9007","a8aeaef5035b6a85f1df",NA,"On The Twentieth Century (semi)","THTR-GG_New York, NY","Theatre TicketsNow","2015-02-02","[on the twentieth century broadway]","enabled","Exact","0.78",3,43,"6.98%",0.59,"41.40","1.78",2.9,5,1.66,4.3,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9008","a8aeaef5035b6a85f1df","c0c20f4c8a881f835e25","Aladdin (semi)","THTR-GG_New York, NY","Theatre TicketsNow","2016-01-04","""""""""cheap aladdin""""""""","enabled","Phrase","2.22",0,3,"0.00%",0,"0.00","0.00",7,5,2.24,3.78,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9009","904563aaa4ce217a30ef","f8f07e772c1a5635327d","Boston Red Sox (targ)","GG: MLB","Sports TicketsNow","2016-02-15","""""""""red sox tickets ebay""""""""","enabled","Phrase","2.39",0,1,"0.00%",0,"0.00","0.00",7,6,1.15,3.51,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9010","e4f2f8ba92bad8b02480","9465381ffe3b9e7e054a","Tickets & Ticketmaster","New York","Industry TicketsNow","2015-12-28","[ticketmater]","enabled","Exact","1.00",2,18,"11.11%",0.52,"57.22","1.03",1.3,10,2,2.08,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9011","0c22ba1facc298298b4d",NA,"Chicago Bears (targ)","NFL","TM+","2015-10-19","""""""""buy chicago bears tickets""""""""","enabled","Phrase","1.40",1,10,"10.00%",1.79,"179.00","1.79",3.3,9,0.25,5.48,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9012","91ba606f438e41270d2d","74201a98490277eae39c","NY Broadway (targ)","General - NY Broadway","TM+","2015-02-09","""""""""ny broadway plays tickets""""""""","enabled","Phrase","1.20",0,1,"0.00%",0,"0.00","0.00",7,8,0.55,1.32,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9013","dde29ee5d83815e2bba0","46fa426701b38a577c40","Los Angeles Clippers (semi)","NBA","TM+","2015-11-16","""""""""la clippers home games""""""""","enabled","Phrase","1.10",0,1,"0.00%",0,"0.00","0.00",1,8,2,3.72,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9014","d61ea5e014d7afd671d3","5bee824d041a5a225547","Maroon 5 (citystate)","GG: Concerts M-O","TicketsNow - Concerts","2015-11-09","""""""""maroon 5 in las vegas""""""""","enabled","Phrase","2.55",5,25,"20.00%",1.53,"306.00","7.65",2.8,8,0.73,2.86,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9015","f8f962c7544143908833",NA,"Chayanne (targ)","GG: Concerts A-C","TicketsNow - Concerts","2015-05-11","""""""""chayanne ticket""""""""","enabled","Phrase","auto: 0.40",0,25,"0.00%",0,"0.00","0.00",8.7,9,0.36,1.98,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9016","7d4f2163d168ddb0f4b7","37589f25c2765f9488af","TicketsNow","California","Industry TicketsNow","2014-12-29","""""""""buy tickets now""""""""","enabled","Phrase","2.00",1,2,"50.00%",0.22,"110.00","0.22",1,8,1.61,1.61,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9017",NA,"2a600aa2f2e61acc0fc5","New York Yankees (targ)","Yankees Ticket Exchange_(USA) OUT","Sports TicketsNow","2015-07-20","[new york yankees tickets stubhub]","enabled","Exact","4.57",0,8,"0.00%",0,"0.00","0.00",3.1,6,4.7,12.3,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9018",NA,"6b1df8ea2fd92fa22c2c","Golden State Warriors (targ)","GG: NBATickets.com US Misc Language","Sports TicketsNow","2015-01-12","[golden gate warriors ticket]","enabled","Exact","1.38",1,3,"33.33%",1.31,"436.67","1.31",1,6,0.18,0.27,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9019",NA,NA,"Bette Midler (venues)","z - Bette Midler","TM+","2015-03-23","""""""""bette midler staples center""""""""","enabled","Phrase","0.55",2,33,"6.06%",0.64,"38.79","1.28",4.4,6,0.79,0.99,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9020",NA,NA,"Wharton Center (semi)","VENU-GG_Michigan","Venues TicketsNow","2015-03-30","""""""""wharton center events""""""""","enabled","Phrase","1.12",0,10,"0.00%",0,"0.00","0.00",3.4,6,1.93,2.05,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9021","7f6c5bae6df8767d3562",NA,"Black & Brown Comedy Tour (general)","THTR-GG_Theatre A-F","Theatre TicketsNow","2015-02-02","""""""""black & brown comedy""""""""","enabled","Phrase","0.36",0,2,"0.00%",0,"0.00","0.00",1,6,0.47,0.75,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9022",NA,NA,"Van Halen (citystate)","z - Van Halen","TM+","2015-04-13","""""""""van halen tickets hershey""""""""","enabled","Phrase","1.65",1,8,"12.50%",1.43,"178.75","1.43",1.3,8,0.52,2.09,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9023","94b3966e952a42a3928c","93ef5e97ce54370da48c","Nikon at Jones Beach Theatre (semi)","VENU-GG_New York","Venues TicketsNow","2015-08-24","""""""""jones beach schedule""""""""","enabled","Phrase","1.30",0,4,"0.00%",0,"0.00","0.00",2,5,1.91,3.64,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9024","6b29f40265e1e4393fbb","354aecfb55b3223818dc","Jimmy Buffett (semi)","RLSA - Jimmy Buffett","TM+","2015-08-31","""""""""jimmy buffett tour""""""""","enabled","Phrase","1.60",7,35,"20.00%",1.51,"302.57","10.59",1.2,6,0.6,1.69,1,"14.29%","10.59","10.59","43.12","1.0","10.59","14.29%"
"9025",NA,"1687956176eb0e42e1dd","New York Mets (targ)","GG: MLB Australia","Sports TicketsNow","2015-03-02","[met ticket]","enabled","Exact","1.20",0,2,"0.00%",0,"0.00","0.00",2,7,0.79,1.19,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9026","7cfbb54be9e76aee0b53","b5957f3a053b25d3334e","Kansas State Wildcats Mens Basketball (targ)","GG: College Basketball","Sports TicketsNow","2015-12-14","""""""""kansas state basketball tickets""""""""","enabled","Phrase","0.52",3,112,"2.68%",0.51,"13.75","1.54",5.6,8,0.75,3.42,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9027","697532c41da6ce1cb118",NA,"Philadelphia Phillies (semi)","GG: MLB Misc Languages","Sports TicketsNow","2015-03-16","""""""""phillies schedule""""""""","paused","Phrase","0.60",5,23,"21.74%",0.3,"64.78","1.49",1.1,6,0.29,0.62,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9028","f55d5c0b4754f2038a6b",NA,"San Fracisco Symphony (targ)","GG: Concerts S-U","TicketsNow - Concerts","2015-04-06","san francisco symphony tour schedule tickets","enabled","Broad","0.50",0,2,"0.00%",0,"0.00","0.00",3,6,1.3,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9029","cf51bfa67a4911824dc5",NA,"Gustavo Dudamel (targ)","GG: Concerts G-I","TicketsNow - Concerts","2015-04-27","gustavo dudamel tickets","enabled","Broad","0.24",2,47,"4.26%",0.17,"7.23","0.34",3.8,9,0.08,0.94,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9030","dde29ee5d83815e2bba0","46fa426701b38a577c40","Los Angeles Clippers (semi)","NBA","TM+","2015-01-12","""""""""clippers games""""""""","enabled","Phrase","0.55",5,88,"5.68%",0.99,"56.48","4.97",2.7,9,0.6,1.68,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9031","0c22ba1facc298298b4d",NA,"St. Louis Rams (vs)","NFL","TM+","2015-11-09","""""""""rams vs""""""""","paused","Phrase","0.30",1,1,"100.00%",0.3,"300.00","0.30",1,6,0.85,2.8,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9032","7cfbb54be9e76aee0b53",NA,"PAC 12 Mens Basketball Tournament (targ)","GG: College Basketball","Sports TicketsNow","2015-01-26","[pac 12 mens basketball tournament tickets]","enabled","Exact","1.10",1,18,"5.56%",0.59,"32.78","0.59",3.1,9,0.01,2.34,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9033","85bfe92c8e2ec6a41844",NA,"New York Jets (targ)","NFL Reg Season","TicketExchange","2015-07-13","""""""""ny jets tix""""""""","enabled","Phrase","10.04",0,1,"0.00%",0,"0.00","0.00",1,9,0.25,5.92,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9034","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2015-08-03","[ticketmaster promo code]","enabled","Exact","0.60",0,3,"0.00%",0,"0.00","0.00",5,3,2.5,3.1,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9035","aa7c8f11a79722171ed4",NA,"Baltimore Ravens (targ)","NFL Canada","TM+","2015-09-07","""""""""ravens tickets""""""""","enabled","Phrase","1.00",0,11,"0.00%",0,"0.00","0.00",5,9,0.25,0.55,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9036","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2015-06-29","[ticketmaster resale]","enabled","Exact","1.50",94,628,"14.97%",0.53,"78.92","49.56",1,9,0.76,1.44,3,"3.19%","16.52","16.52","704.4","3.0","16.52","3.19%"
"9037",NA,NA,"Virginia Ticket Broker","Virginia","Industry TicketsNow","2015-01-12","virginia event ticket broker","enabled","Broad","0.50",0,1,"0.00%",0,"0.00","0.00",6,6,0.59,2.39,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9038","9c13777658c6ffaae552",NA,"Damian Marley","San Diego","TM+","2015-06-29","""""""""damian marley tickets""""""""","enabled","Phrase","3.50",0,1,"0.00%",0,"0.00","0.00",1,9,0.08,0.97,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9039","b675801ad53aee08bde8","0475c4cc3c2058109449","Colorado Avalanche (targ)","GG: NHL Ticket Exchange on TicketsNow Teams","TicketExchange","2015-09-14","""""""""avalanche hockey tickets""""""""","enabled","Phrase","3.40",2,38,"5.26%",0.6,"31.84","1.21",5.2,8,2.79,5.52,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9040","dde29ee5d83815e2bba0","24cf3865298629036a69","Brooklyn Nets (semi)","NBA","TM+","2015-01-12","""""""""brooklyn nba""""""""","paused","Phrase","1.05",1,12,"8.33%",0.7,"58.33","0.70",1.8,6,2.5,2.55,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"9041","d876b2c4442fc7b221aa","55132a777aa6a25cf638","Selena Gomez (citystate)","z - Selena Gomez - CANADA","TM+","2016-02-08","""""""""selena gomez concert tickets toronto""""""""","enabled","Phrase","0.90",0,1,"0.00%",0,"0.00","0.00",3,8,0.01,1.37,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
